date,AXON,CEG,EVO,FIVE,HWM,MBLY,NFE,NVDA,NYCB,PLTR,QXO,SEDG,SGML,TBIL,TDOC,TPL,TRGP,UAL,VST,WOLF,SP500,AMZN,INTC,JNJ,JPM,KO,META,NFLX,PG,TSLA,XOM
2024-03-28,"312,8800049","183,9361725","7,829999924","181,3800049","68,27933502","32,15000153","30,17013168","90,33462524","9,611917496","23,01000023","87,90821838","70,98","12,96000004","0,0523","15,10000038","568,2088623","110,1510925","47,88000107","69,30453491","29,5","5254,350098","174,6300049","33,84693909","145,6186981","183,6507263","58,85379028","479,7478027","555,039978","156,2757568","147,0500031","117,9644089"
2024-04-01,"311,3699951","185,0605774","7,699999809","178,8800049","65,96443939","32,09999847","29,70658302","90,3416214","9,5821","22,86000061","85,70884705","70,95999908","14,10999966","0,0523","14,85000038","560,9210205","110,3871536","47,34999847","71,17520905","29,89999962","5243,77002","177,2299957","34,05477142","146,8099518","187,2189636","59,22547531","480,4060059","554,5999756","158,6474609","142,0500031","118,6335449"
2024-04-02,"309,3599854","187,2","7,630000114","171,1300049","65,11631775","32,70999908","29,84466171","89,43083954","9,1642","22,71999931","86,1087","66,88999939","14,46000004","0,0522","14,32999992","565,4096069","111,4297409","45,65000153","70,7971","27,75","5205,810059","179,5399933","33,92611313","147,2431335","189,9173737","59,31350708","494,7365112","577,75","159,5961456","144,6799927","119,0960388"
2024-04-03,"309,1000061","189,3194275","7,650000095","164,7400055","65,85468292","32,61999893","29,81507301","88,94295502","9,701469421","22,70000076","86,641922","68,38999939","14,97000027","0,0522","14,40999985","576,4495","114,095253","44,61999893","73,39414978","27,02000046","5211,490234","176,5899963","34,14384079","146,2290955","190,8465118","60,20360565","492,1436462","555,1199951","160,6831818","162,1300049","119,1157227"
2024-04-04,"306,8299866","182,2047577","7,510000229","163,9900055","65,3857","31,78000069","29,32193565","85,88467407","9,611917496","22,47999954","85,64220428","68,77","13,77000046","0,0521","14,25","586,5267334","112,4822","43,22000122","70,19011688","27,06999969","5147,209961","173,6699982","34,74754333","144,5455933","191,1331482","60,38945389","440,1669006","564,7999878","160,6337738","170,1799927","119,3912506"
2024-04-05,"309,8999939","192,1255","7,559999943","162,7700043","66,9124","31,70999908","29,26276016","87,9872","9,313410759","22,95999908","85,57555389","66,69000244","14,44999981","0,0523","14,48999977","585,6035","114,0657425","43,18999863","74,95635986","26,30999947","5204,339844","179,6199951","31,55088997","143,8761139","191,25177","60,38945389","442,0716553","561,2299805","159,3886108","168,2899933","116,0750961"
2024-04-08,"311,2099915","191,0309143","7,869999886","160,3300018","66,58307648","31,26000023","28,99646378","87,11238861","9,82087326",23,"83,64277649","66,94999695","15,14000034","0,0523","14,61999989","568,8079834","114,0657425","43,31000137","74,0508728","26,84000015","5202,390137","180,9600067","31,0362587","144,5455933","191,0441895","60,68288803","431,4309692","559,4899902","159,7542572","194,0500031","117,7282486"
2024-04-09,"311,269989","187,170105","7,829999924","159,5800018","65,70501709","32,02999878","29,75589752","85,33380127","9,611917496","22,80999947","86,50862122","72,08999634","15,42000008","0,0523","15,06","578,9147339","112,5313568","43,43999863","69,18512726","28,89999962","5209,910156",175,"30,1554451","142,3501282","189,5220184","60,41879272","428,9877319","550,6400146","161,2761078","183,2799988","116,3801346"
2024-04-10,"318,26","190,135376","7,22","160,2299957","65,1063385","30,90999985","28,94715309","87,0184","8,835801125","22,42000008","84,17595673","70,69999695","15,51000023","0,0525","14,5","583,6390991","112,7969208","42,36999893","70,409","27,39999962","5160,640137",179,"30,0564785","148,8380432","189,640625","60,57529449","437,9829102","551,710022","161,4737396","179,9900055","114,1759338"
2024-04-11,"324,0899963","191,9264679","7,150000095",163,"65,4456","31,40999985","28,56250381","90,59455872","8,955202103","22,84000015","87,241745","70,26000214","15,60000038","0,0525","14,60000038","590,8091431","113,4362488","43,04000092","71,64287567","27,86000061","5199,060059","184,7200012","30,19503212","147,5975647","189,4429321","60,6339798","440,466095","565,1500244","161,9085541","180,0099945","114,382576"
2024-04-12,"310,8099976","190,7224426","7,289999962","157,4799957","63,85908508","31,71999931","28,01019096","88,1651","8,477592468","22,67000008","84,57583618","65,35","14,64999962","0,0525","14,21000004","594,9343","112,8067627","41,79999924","69,39408112","26,25","5123,410156","186,2100067","30,5810051","146,9576263","188,3062286","60,81003952","450,717804","579,3400269","162,5212555","181,1900024","114,1464157"
2024-04-15,"303,3099976","184,4834442","7,25","152,8099976","63,3502121","31,35000038","27,5959549","85,98065186","8,686546326","21,89999962","92,64020538","60,43999863","13,97999954","0,0525","13,55000019","573,5127","112,4624939","41,04000092","67,88162231","25,54999924","5061,819824","188,6999969","30,77477646","146,2783203","189,7789917","60,98610306","464,400116","596,9699707","162,5014954","184,7599945","114,8844299"
2024-04-16,"300,3099976","185,7272644","7,010000229","149,3000031","63,879","30,13","27,23103523","87,39432526","8,716397285","21,88","98,23860168","59,52000046","13,68000031","0,0525","13,13000011","576,4789429","112,1969376","41,5","67,26470184","25,44000053","5051,410156","188,7599945","30,48660469","146,416153","189,5318909","61,25019836","466,953064",606,"163,8059235","177,8099976","114,3136978"
2024-04-17,"299,8200073","184,4834442","7,239999771","152,1000061","63,32027435","30,95999908","27,11268044","84,01512146","8,865650177","21,30999947","103,903656","59,74","13,5","0,0525","13,14000034","574,5440063","110,3871536","48,74","68,30949402","25,23999977","5022,209961",188,"29,81089211","146,6425934","193,3867645","61,47516251","471,3011169","609,4699707","163,124054","174,7200012","114,294014"
2024-04-18,"297,5899963","182,9510651","7,150000095",152,"63,36019135","30,97999954","27,81293678","84,65096283","8,805950165","21,13","91,9737","57,38999939","13,40999985","0,0525","13,18000031","572,0296021","109,9445343","51,41999817","65,55323029","23,71999931","5011,120117","189,5","29,90032387","147,528656","195,2153778","61,50451279","474,1133728","612,0900269","164,0826263","171,9700012","116,5474243"
2024-04-19,"293,6099854","180,0056915","7,070000172","150,2899933","63,27038956","30,22999954","27,67485809","76,18197632","8,805950165","20,46999931","87,7749","55,79999924","13,35000038","0,0525","12,97999954","572,2260132","111,0658112","51,38000107","65,3343","22,18000031","4967,22998","187,4799957","29,66183853","147,5877228","196,4706879","61,87619781","474,8912354","610,8699951","164,8830719","168,4700012","116,0750961"
2024-04-22,"293,7999878","182,3142242","7,360000134","148,6100006","62,79144287","30,12","27,75375938","79,49919128","9,313410759","20,96999931","88,50804901","54,51","13,53999996","0,0522","13,30000019","575,3789","111,9412003","53,93999863","66,3890686","23,94000053","5010,600098","186,5700073","30,31767654","148,8774261","196,4311523","62,18920135","466,7237244","616,5900269","163,9146271","171,8899994","116,0259018"
2024-04-23,"301,5599976","187,3193665","7,650000095","147,7899933","64,61742401","30,43000031","27,68472099","82,40350342","9,492515564","21,63999939","91,04066467","56,77000046","14,02999973","0,0525","13,73999977","577,3432007","114,1050797","54,02999878","68,11048126","22,56999969","5070,549805","187,0700073","30,85427284","149,0349579","199,1789856","61,71969604","470,5531616","613,6599731","163,8059235","177,5500031","116,7302246"
2024-04-24,"302,4100037","185,2397003","5,230000019","148,5399933","64,55754089","31,12","27,22117043","79,65815735","9,134307861","21,59000015","86,1087","57,86000061","14,06999969","0,0526","13,72999954","578,5219116","114,9804611","52,66999817","70,11051941","24,47999954","5071,629883","185,9900055","31,07288742","150,3049622","199,772049","61,74904251","480,2165222","613,5200195","164,5470886","173,9900055","117,6329575"
2024-04-25,"306,24","187,0805359","5,099999905","150,8500061","64,6573","30,89999962","26,86611176","82,61245728","9,1642","21,70999908","89,50776672","56,61000061","14,05000019","0,0526","13,32999992","581,4783325","115,7476578","53,51","72,12049866","24,87","5048,419922","183,6300049","31,82809448","151,8900299","200,1278839","61,93488693","471,9293518","610,5200195","165,8811646","174,8399963","116,928627"
2024-04-26,"308,230011","187,4387512","5,019999981","150,0800018","66,2538","29,20000076","26,73789787","87,71424103","8,865650177","22,52000046","92,90679169","58,20000076","14,32999992","0,0525","13,01000023","585,0632935","114,9411316","52,84000015","72,33940125","26,25","5099,959961","184,6999969","31,62935638","152,2444458","202,4210358","61,65122986","470,6130066","621,0999756","165,6637573","177,4600067","118,6844864"
2024-04-29,"313,2999878","187,6775818","5,199999809","147,2200012","66,96224213",28,"26,53077888","87,7362442","8,328338623","22,82999992","99,97144318","60,01","14,96000004","0,0525","13,39000034","591,6734619","116,0201492","52,97000122","77,57331848","27,85000038","5116,169922","183,5399933","31,89765358","150,1304932","193,3175812","61,20129395","467,5514221","640,8200073","165,3376465","174,9499969","117,7222366"
2024-04-30,"313,6600037","185,0207672","5,190000057","146,3399963","66,60303497","27,54999924","25,84038734","86,38156128","7,910429001","21,96999931","95,37276459","58,65000153","14,36999989","0,0525","12,75","566,038269","112,9117584","51,45999908","75,46382141","27,03000069","5035,689941","183,1499939","31,53992271","150,1007233","197,2120209","61,53385544","463,3529968","650,6099854","166,3654022","186,6000061","116,908783"
2024-05-01,"311,5700073","183,6475983","5,25","141,9299927","66,63296509","28,87","25,46560287","83,02135468","10,14923","22,12","94,70628357","58,09999847","14,94999981","0,0526","12,81","548,7417603","111,2783737","50,66999817","76,47877502","26,11000061","5018,390137","183,1300049","31,22194099","152,343689","196,0160065","61,62188721","466,4943237","640,4699707","165,8317566","180,1100006","114,5577164"
2024-05-02,"316,75","185,2595825","5,369999886","143,4700012","76,93024445","30,5","25,51491737","85,79669952","10,05967808","22,54999924","93,17338562","59,65999985","15,35999966","0,0525","12,98999977","548,6140747","111,8525314","51,68000031","79,47383881","23,55999947","5064,200195","181,0500031","29,89038658","148,5723114","194,6420746","60,73179245","464,4998474","635,6699829","163,5391083","173,7400055","112,603447"
2024-05-03,"318,5499878","193,8966827","5,269999981","144,8099976","78,7163","30,03000069","26,29407501","88,76799774","10,53728867","23,32999992","93,04009247","60,45000076","15,97999954","0,0525","12,77999973","551,6195679","111,1793747","51,65000153","81,08580017","25,32999992","5127,790039","180,75","30,52635193","145,8628845","198,3882599","60,6437645","476,9056702","646,75","163,3809967","179,2400055","112,5141678"
2024-05-06,"327,6400146","196,722641","5,199999809","146,0200043","80,00346375","29,85000038","25,81079865","92,11820221","10,89549732","25,20999908","98,9050827","60,06999969","16,15999985","0,0525","12,78999996","561,2647705","111,664444","53,97000122","82,82711792","25,94000053","5180,740234","182,1499939","30,86421013","143,2924042","197,1922455","60,46769714","478,6010132",649,"161,1871643","176,75","113,9426651"
2024-05-07,"312,730011","199,568512","5,139999866","146,7400055","79,65424347","29,10000038","25,76148796","90,53257751","10,95519829","21,39999962","94,10645294","58,70999908","16,81999969","0,0525","12,88000011","559,5753784","111,6941452","52,68999863","81,33456421","24,25","5187,700195","182,0200043","29,94007111","143,351944","195,8183136","60,35032654","473,0562439","654,6199951","159,7443695","176,1900024","112,7224884"
2024-05-08,"311,8599854","206,9717407","5,190000057","142,1000061","81,24073029","28,67000008","26,12640762","90,39061737","10,68654156","21,55999947","98,37190247","57,54999924","17,20000076","0,0525","12,19999981","553,4661865","111,3179703","53,02000046","88,75756073","24,37","5187,669922","179,3200073","29,99969482","144,1856079","197,0242004","60,61441803","465,7663269","647,6599731","160,6634064","178,7899933","113,0796127"
2024-05-09,"309,0899963","214,8426208","5,269999981","143,4799957","81,89968872","28,04000092","27,10281754","88,72601318","10,71639347","21,13999939","99,03837585","52,66999817","17,87","0,0525","12,23999977","604,2749634","112,4464874","52,63000107","92,70787048","25,11000061","5214,080078","176,4400024","30,65553474","145,5651398","200,2860413","61,55341721","465,546936","641,6199951","162,600296","178,0800018","116,3235016"
2024-05-10,"303,4299927","213,8674469","5,150000095","139,1999969","80,74153137","27,13","26,56036758","89,8567276","10,29848385","20,60000038","95,63935089","49,47000122","17,13","0,0526","11,94999981","612,6138306","112,0604172","52,72000122","92,95662689","24,12","5222,680176","178,3399963","30,09906387","146,6270905","199,4854126","61,55341721","476,1776733","633,789978","162,7089996","176,2899933","113,5359344"
2024-05-13,"300,230011","212,5340881","5,349999905","140,0299988","80,09255981",28,"26,70830917","90,37762451","11,07460213","20,94000053","97,90536499","52,20999908",17,"0,0525","12,44999981","594,5022583","111,7733459","54,40000153","89,7227478","23,70999908","5221,419922","179,3399963","29,84070396","146,6866302","196,8561707","62,5413208","475,6790161","631,6199951","165,0411835","174,7700043","111,7701569"
2024-05-14,"296,4599915","216,6636","5,550000191","141,9900055","80,75151062","28,71999931","28,46387672","91,33438873","11,61191368","21,44000053","101,7042847","53,75","17,94000053","0,0524","12,73999977","596,859436","113,278038","55,09000015","91,01630402","24,84000015","5246,680176","181,2799988","30,58597565","144,8704224","194,9781494","62,52175903","493,6993713","650,2700195","164,092514",175,"112,216568"
2024-05-15,"293,9500122","222,2060242","5,670000076","140,6699982","82,61854553","28,90999985","26,18558311","94,60761261","10,95519829","21,67000008","105,3032532","51,34999847","17,04999924","0,0525","12,81","590,8287964","114,4164581","54,95999908","96,42932892","25,29000092","5308,149902",185,"30,22824478","145,3170166","194,6322021","62,7467308","492,4029541","648,5200195","166,4839783","177,9400024","113,0597763"
2024-05-16,"290,4400024","215,2704926","5,489999771","141,0299988","82,39889526","28,5","25,72203445","94,33667755","10,95519829","21,64999962","108,3690491","50,52000046","17,93499947","0,0525","12,89999962","597,6845093","114,9609222","54,77999878","92,67801666","25,18000031","5297,100098","184,3000031","30,5462265","145,9720612","197,6370392","62,51198196","491,6051331","641,4699707","165,0905914","177,4799957","111,8495178"
2024-05-17,"288,7900085","212,0564575","5,25","137,5399933","82,79825592","28,57999992","26,3532486","92,45711517","11,01489925","21,76000023","102,6373444","48,40999985","18,55999947","0,0525","12,72999954","599,354187","116,4854126","54,97000122","93,61336517","25,53000069","5303,27002","187,0599976","30,71515465","146,0216827","197,3009796","62,19898224","501,2186584","644,5","165,377182","173,7899933","112,1768799"
2024-05-20,"292,0299988","214,0067749","5,210000038","133,8099976","83,92646027","27,70000076","27,10281754","94,75758362","10,68654156","21,62","107,9025192","48,70999908","17,72999954","0,0525","12,30000019","606,1117554","116,3666306","54,61999893","91,0561142","26,23999977","5308,129883","187,2299957","30,72509193","145,6544647","192,1116943","62,15985489","506,0752563","648,5499878","165,5056458","170,6600037","111,274147"
2024-05-21,"287,9500122","221,4895935","5,090000153",132,"84,65530396","27,51000023","26,9746","95,36344147","10,23878193","21,23999977","107,8358688","48,47999954","17,28000069","0,0525","11,82999992","607,2708","117,0100784","53,02999878","93,7726","26,78000069","5321,410156","186,8899994","30,56610107","144,3146362","189,3144379","61,50451279","507,4414978","650,0599976","163,2327576","177,2899933","110,0440521"
2024-05-22,"284,8699951","219,0218506","5,170000076","131,7299957","83,3274","27,80999947","26,04750443","94,92754364","9,910425186","21,17000008","104,1035995","52,83000183","16,40999985","0,0525","11,92000008","597,1934814","113,7631073","52,41999817","93,80241394","27,78000069","5307,009766","183,8300018","30,26799202","144,3543243","191,4197998","61,61210632","502,7145386","653,2600098","164,4482727","182,4700012","109,1611633"
2024-05-23,"279,99","220,0666656","4,929999828","129,6000061","82,2891","27,55999947","24,90342712","103,7744522","9,641768456","20,71999931","99,97144318","47,20999908","15,72000027","0,0526","11,44999981","597,5960693","112,7038727","51,76","95,65319061","24,93000031","5267,839844","183,6600037","30,25805664","144,4436493","191,5384064","61,65645981","503,2735596","669,3800049","164,8237762","178,0099945","108,2385864"
2024-05-24,"285,6300049","229,4898529","4,769999981","132,9900055","84,58541107","25,65999985","24,78507233","106,4438171","9,940275192","21,01000023","106,5695572","48,02000046","16,21999931","0,0526","11,47999954","600,3757","113,1295471","51,72999954","101,5935745","26,27000046","5304,720215","184,0599976","30,78471375","144,8505554","192,7245331","61,72546005","505,7391968","675,8300171","165,5254059","187,4400024","107,4945755"
2024-05-28,"288,2000122","230,1266937","4,860000134","132,7400055","85,14452362","26,48999977","24,61740685","113,8740616","9,850722313","21,04999924","118,0995941","49,97999954","16,73999977","0,0526","11,35999966","606,1411743","114,3472","50,63999939","105,6732407","26,94000053","5306,040039","182,8099976","30,43692017","144,5528259","194,7211609","61,73531723","498,6117249","685,6699829","166,5729065","184,8600006","108,5064316"
2024-05-29,"284,1900024","219,9845123","4,579999924","131,6999969","83,93644714","26,02000046","23,86783981","114,7978363","9,671619415","20,94000053","129,6296","48,56000137","16,21999931","0,0526","11,14999962","602,8411","113,5255127","51,83000183","103,106041","25,68000031","5266,950195","186,1000061","30,42698479","146,6667786","196,3718414","61,29174423","500,8178711","679,0300293","165,6934052","181,5700073","110,84758"
2024-05-30,"281,730011","224,1900787","4,519999981","134,7100067","84,09619904","25,85000038","24,21303368","110,4738541","9,880574226","21,72999954","129,9628754","49,31999969","15,55000019","0,0526","11,28999996","603,597229","115,406395","51,34000015","104,8473587","25,95000076","5235,47998","189,0800018","30,89402008","147,6294708","194,0292664","61,87331772","493,9100342","686,1199951","166,2764435","183,0099945","109,875412"
2024-05-31,"281,6700134","216,5064545","4,679999828","138,1300049","84,5155","25,65999985","25,00205421","109,6070709","9,82087326","21,68000031","123,8979416","48,99","15,28999996","0,0525","11,23999977","603,3713","117,0397873","52,99","98,58856201","25,70000076","5277,509766","185,5700073","30,37729836","147,9966736","196,579422","63,05617523","498,0327759","669,0200195","166,4642029","182,5800018","113,1391373"
2024-06-03,"278,5299988","207,547226","4,97","140,75","84,49555206","26,45999908","24,68644714","114,9728012","9,731321335","21,31999969","128,9631653","48,01","14,86999989","0,0526","11,07999992","586,2977905","115,3568954","52,72000122","92,7875","26,81999969","5283,399902","186,3399963","30,5462265","146,0812225","195,7787933","62,92803192","509,70224","672,4099731","164,8830719","187,3500061","113,4565811"
2024-06-04,"276,2200012","202,4447479","4,889999866","137,8699951","82,15927124","25,38999939","23,48319244","116,4094543","9,3433","22,10000038","130,6959991","47,36999893","14,52999973","0,0525","10,86999989","575,168","115,5548859","52,34000015","89,10582733","27,17000008","5291,339844","193,6100006","30,3474884","145,7140198","195,1461792","63,13503265","512,2177734","677,6900024","165,4759979","196,3699951","113,4962616"
2024-06-05,"282,1300049","208,6135559","4,949999809","132,7899933","84,49555206","25,94000053","23,41415215","122,4110336","9,283560753","22,95999908","130,4799957","48,91999817","14,71000004","0,0525","10,97999954","583,5719604","117,0001831","52,90999985","91,5437","29,40999985","5354,029785","197,8500061","30,39717293","144,7017059","196,8660583","62,99703217","518,6464233","684,3400269","164,655777","197,4199982","113,9823456"
2024-06-06,"279,1499939","201,906601","4,909999847","118,7200012","83,13771057","27,39999962","23,33525085","120,9693756","9,5224","23,79000092",220,"48,31999969","14,39999962","0,0525","11,02999973","583,3062134","116,7922974","53,29999924","85,8322","28,21999931","5352,959961","193,25","30,77477646","145,0589905","199,9203186","62,74074936","503,3334351","674,8800049","162,9758301","197,8800049","114,200592"
2024-06-07,"280,5","197,3223419","4,78","118,4899979","83,64690399","31,68000031","22,96046829","120,8594055","9,342698097","23,30999947",220,"46,29000092","14,25","0,0526","10,64000034","572,7964","116,8219986",53,"84,648","27,32999992","5346,990234","197,1999969","30,64559746","145,3368835","203,0734253","62,37602997","503,7926025","673,6099854","160,8017578","209,8600006","114,0418625"
2024-06-10,"285,3999939","213,8954315","4,650000095","115,4800034","83,5171","32,47000122","22,65472031","121,7611923","9,222920418","23,13","235,6100006","46,88999939","13,98999977","0,0525","10,65999985","711,7566","118,7028732","53,02999878","87,78242493","28,15999985","5360,790039",200,"30,87414742","144,9299622","206,4143066","62,24789047","508,6041565","679,5800171","161,9678345","231,2599945","113,2680969"
2024-06-11,"287,01","217,5628357","4,769999981","120,3199997","83,04786682","30,11000061","21,98405647","120,8913269","9,9416","23,85000038","172,9900055","45,88999939","13,52999973","0,0525","10,44","754,4946899","119,8808899","52,04999924","90,76754761","28,5","5375,319824","197,5899963","31,03313828","144,5925293","206,2759399","62,42531967","509,0633545","682,5100098","161,8986664","246,3899994","113,8434677"
2024-06-12,"295,8399963","217,3834534","4,829999924","116,5699997","83,2975","29,34000015","22,07282066","125,1806564","9,7919","23,77000046","179,3099976","44,66999817","13,57999992","0,0525","10,19999981","764,8865356","120,2570648","52,93000031","90,1108","29,45000076","5421,029785",200,"31,8181591","145,3765717","203,5426788","62,8491745","538,9606323","690,6500244","163,2624207","251,5200043","112,4645691"
2024-06-13,"293,480011","219,1772766","4,559999943","113,75","82,66846466","29,09000015","21,43174171","129,5899811","9,4026","23,27000046","205,3999939","43,27000046","12,96000004","0,0525","9,949999809","751,8279","119,0295486","52,06999969","87,96153259","28,65999985","5433,740234","199,2899933","33,77574158","144,3840942","203,9203644","62,06060028","528,3892822","685,7399902","164,5569763","252,9400024","111,2840729"
2024-06-14,"292,3299866","214,164505","4,550000191","112,8799973","78,8146","28,21999931","21,84789085","131,8596497","9,133086205","23,56999969","134,2100067","39,86000061","12,63000011","0,0525",10,"738,0509033","117,8020325","49,68999863","87,1555","27,14999962","5431,600098","199,3399963","34,37195969","145,942276","206,365387","61,7944603","529,0681152","685,7399902","163,7071075","262,3299866","110,053978"
2024-06-17,"297,1700134","211,2943573","4,079999924","114,3099976","79,87290955","27,60000038","21,10476685","130,9597778","9,5224","25,02000046","122,0899963","38,22999954","12,28999996","0,0525","10,10999966","747,9014282","120,3758545","50,36000061","83,62315369","27,07999992","5473,22998","199,7899933","34,65019226","148,3043365","206,5343628","61,9324646","533,7498169","677,6500244","164,8336792","263,2600098","111,0261459"
2024-06-18,"293,519989","219,6556396","4,070000172","113,9300003","80,07258606","25,96999931","21,01559067","135,5590668","9,192975998","25,81999969","91,77","37,06999969","12,25","0,0524","10,09000015","755,4885","122,1973343","49,58000183","87,37224579",26,"5487,029785","195,0500031","33,2888298","148,5723114","206,1864777","62,19860077","511,7985535","652,75","163,588501","241,0299988","112,34552"
2024-06-20,"293,1400146","221,5491333","4,510000229","112,5500031","79,3837","26,13999939","21,45155907","130,7597961","9,163031578","25,55999947","81,97000122","34,31000137","12,02999973","0,0524","9,649999619","763,8926","125,0483","48,90000153","87,98079681","23,76000023","5473,169922","194,4900055","34,27259064","148,7509613","203,6917725","62,79003143","497,9928589","647,5999756","164,6459045","248,2299957","112,3653641"
2024-06-21,"291,1499939","217,3834534","4,480000019","115,3399963","80,01268768","26,88999939","21,27320862","126,5504532","9,163031578","23,84000015","86,51000214","33,01","12,44","0,0523","9,710000038","742,7843018","123,8406219","48,18000031","86,654","23,59000015","5464,620117","192,7200012","34,24277496","148,1157837","208,7706451","62,50417328","495,2875977","656,4500122","162,6398315","252,6399994","114,2898712"
2024-06-24,"292,7000122","215,3604126","4,599999905","116,2900009","78,50508118","26,72999954","22,0262413","118,0917587","9,2828","24,15999985","85,86000061","33,25","12,30000019","0,0524","10,35999966","735,7876","127,3053894","49,18000031","88,02070618","22,95000076","5447,870117","193,0200043","34,12353516","149,8724365","212,3188934","63,35188675","488,928833","656,3200073","164,9818878","256,5599976","115,1132431"
2024-06-25,"292,6300049","221,6089325","4,72","110,5","78,07576752","26,07999992","20,65889168","126,0705185","8,9534","24,55999947","79,85","26,39999962","12,19","0,0523","9,75","738,267395","128,522995","48,52000046","89,19790649","22,07999992","5469,299805","187,9299927","34,24277496","155,4004974","215,5491028","64,27846527","461,1776733","647,460022","167,4425354","248,5","116,7004623"
2024-06-26,"292,8800049","209,59021","4,699999809","109,6699982","78,87449646","28,14999962","20,78769875","126,3804855","9,163031578","24,10000038","73,55000305","24,98999977","12,47000027","0,0524","10,14999962","731,1821","126,2164612","48,06999969","85,70620728","22,96999931","5477,899902","183,75","34,65019226","154,2492218","208,7010651","64,25874329","475,0133362","643,039978","166,4543304","249,2299957","117,8512039"
2024-06-27,"298,3500061","204,0791321","4,570000172","110,6200027","79,47354889","28,02000046","20,9165","123,9708481","9,103142738","25,21999931","73,98","25,27000046","12,47999954","0,0523","10,14000034","722,1483765","127,2855911","48,20000076","87,01309967","23,22999954","5482,870117","183,1300049","32,77210617","153,5247345","208,5022888","64,35732269","475,9516907","633,3400269","166,9782562","239,1999969","115,1429977"
2024-06-28,"294,24","199,5845795","4,800000191","108,9700012","77,50666809","28,09000015","21,77853394","123,5209198","9,64214325","25,32999992","71,76000214","25,26000023","12,02999973","0,0522","9,779999733","722,5714722","127,4835739","48,65999985","85,77603912","22,76000023","5460,47998","182,5500031","33,1596489","153,078125","208,9992523","63,84474564","486,5430298","647,5","167,2665558","251,5099945","114,3493881"
2024-07-01,"289,2099915","204,3482208","4,860000134","107,8499985","77,17720032","27,61000061","20,21301651","124,2808075","9,702033997","25,88","62,26","23,96999931","11,98999977","0,0524","9,319999695","723,1600952","129,9485168","48,33000183","87,13280487","22,54000092","5475,089844","186,4100037","32,74229813","151,2023621","209,0489502","64,0320282","487,8307495","642,7600098","165,6460724","246,3800049","112,5042496"
2024-07-02,"293,1799927","205,4444427","4,949999809","106,1500015","77,94597626","27,88999939","19,79686546","122,6510544","10,3309","25,82999992","65,70999908","24,25","11,77999973","0,0524","9,399999619","733,2764","129,6812286","48,20000076","87,49195099","23,82999992","5509,009766","180,8300018","31,50017548","155,1027527","207,3195343","64,86988831","460,4589539","635,9899902","167,0180206","215,9900055","114,0914688"
2024-07-03,"296,5599976","209,3510284","5,150000095","108,4700012","79,204","27,43000031","20,17338371","128,2601929","10,03142357","25,85000038","63,65000153","25,31999969","12,42000008","0,0524","9,229999542","746,0463257","132,2550507","48,51","91,50242615","23,63999939","5537,02002","179,8500061","30,90395737","158,437439","207,3990479","65,12617493","452,6127625","634,0900269","165,9244385","220,25","116,4921417"
2024-07-05,"298,3800049","210,5668488","5,300000191","106,1699982","78,67481995","27,81999969","19,75723267","125,8105698","10,03142357","27,22999954",61,"25,04999924","12,42000008","0,0523","9,210000038","745,7869263","131,1562347",47,"89,14801788","23,77000046","5567,189941","182,5","31,1523819","159,4299011","210,9473114","66,09217834","464,8811951","631,3699951","168,1215363","219,8000031","116,3929367"
2024-07-08,"302,480011","214,9916534","5,340000153","104,0899963","80,34217072","27,81999969","19,54915619","128,180191","9,8218","27,70000076","49,09000015","27,37","12,27000046","0,0523","9,260000229","749,7276611","131,2156219","46,81999969","92,6597","24,45000076","5572,850098","183,1999969","30,63566017","157,3655701","209,5657806","65,87532043","464,8911438","626,960022","168,9367371","232,1000061","115,17276"
2024-07-09,"298,51","215,2208862","5,119999886","102,4300003","80,1125","26,68000031","19,12309837","131,359726","10,3309","27,38999939",46,"26,87","11,52999973","0,0523","9,149999619","748,2411499","131,0770416","47,20000076","91,18318176","23,04999924","5576,97998","181,7100067","29,94007111","160,1147156","213,8793488","66,71318054","462,3755798","622,5800171","160,754837","222,6199951","117,2262268"
2024-07-10,"293,2900085","218,7986","5,210000038","100,9400024","80,05262756","26,75","19,37080574","134,8891754","10,39075756","28,42000008","42,97999954","29,63","11,94","0,0523","8,949999809","775,1379","131,5522003","47,15000153","92,09101868","24,17000008","5633,910156","186,9799957","30,5462265","156,6609344","211,5039063","65,78660583","473,9951172","628,3499756","159,8203278","232,0700073","117,6428757"
2024-07-11,"291,1600037","216,0978699","5,070000172","104,2300034","79,5334549","27,03000069","20,39136696","127,3803329","11,01959324","27,63999939","41,74","29,90999985","12,14999962","0,0521","9,369999886","783,2688599","132,2649536","45,63999939","91,39268494","24,78000069","5584,540039","184,0700073","28,86687851","159,548996","206,6933899","66,98917389","496,8648376","624,8499756","164,7215271","216,8600006","116,0159683"
2024-07-12,"292,6600037","216,3968353","4,940000057","103,2200012","79,10414124","26,45999908","21,01559067","129,220047","10,98964882","28,06999969","49,51","31,64999962","12,46000004","0,0521","9,390000343","799,3809814","133,6904602","44,72000122","91,11334991","24,77000046","5615,350098","167,8999939","21,34459877","162,9035339","197,9270935","68,33960724","487,2817078","613,6400146","169,0858612","207,6699982","115,9465332"
